Date,Open,High,Low,Close,Adj Close,Volume
3/6/2020,46.09,46.380001,41.049999,41.279999,41.279999,1276180
3/9/2020,32.869999,34.880001,27.34,31.129999,31.129999,1774383
3/10/2020,30.370001,35.02,30.200001,34.360001,34.360001,1064632
3/11/2020,34.619999,36.349998,32.560001,32.98,32.98,874646
3/12/2020,33.07,33.630001,30.02,31.5,31.5,1025036
3/13/2020,30.77,33.869999,30.33,31.73,31.73,743129
3/16/2020,33.75,33.75,28.1,28.700001,28.700001,698829
3/17/2020,28.690001,30.299999,26.629999,26.950001,26.950001,545820
3/18/2020,26.940001,27.219999,20.059999,20.370001,20.370001,309481
3/19/2020,22.299999,27.709999,21.360001,25.219999,25.219999,136722
3/20/2020,24.73,27.889999,19.459999,22.43,22.43,1133808
3/23/2020,22.52,24.07,20.799999,23.360001,23.360001,852951
3/24/2020,23.870001,25.16,23.09,24.01,24.01,659697
3/25/2020,24.370001,25.24,22.91,24.49,24.49,618725
3/26/2020,24.25,24.65,22.379999,22.6,22.6,633877
3/27/2020,23.290001,23.440001,20.879999,21.51,21.51,603124
3/30/2020,20.93,20.93,19.27,20.09,20.09,758711
3/31/2020,20.23,21.889999,20.01,20.48,20.48,660082
4/1/2020,20.1,21.549999,19.9,20.309999,20.309999,703286
4/2/2020,21.219999,27.389999,20.76,25.32,25.32,1095972
4/3/2020,24.809999,29.129999,23.52,28.34,28.34,1007577
4/6/2020,26.09,28.24,25.280001,26.08,26.08,752710
4/7/2020,26.34,27.24,23.540001,23.629999,23.629999,797707
4/8/2020,24.299999,26.450001,23.74,25.09,25.09,823554
4/9/2020,26.280001,28.360001,22.57,22.76,22.76,1122149
4/13/2020,24.6,24.74,22.030001,22.41,22.41,775120
4/14/2020,22.360001,23.08,19.950001,20.110001,20.110001,785478
4/15/2020,20.719999,20.889999,19.200001,19.870001,19.870001,544797
4/16/2020,20.15,20.530001,19.42,19.870001,19.870001,350942
4/17/2020,20,20.219999,17.309999,18.27,18.27,240628
4/20/2020,17.73,17.85,-40.32,-37.630001,-37.630001,247947
4/21/2020,-14,13.86,-16.74,10.01,10.01,2288230
4/22/2020,13.12,16.18,10.26,13.78,13.78,1235218
4/23/2020,14.2,18.26,13.35,16.5,16.5,833584
4/24/2020,16.780001,17.969999,15.64,16.940001,16.940001,600220
4/27/2020,16.84,16.98,11.88,12.78,12.78,623201
4/28/2020,12.96,13.69,10.07,12.34,12.34,897087
4/29/2020,13.35,16.780001,12.67,15.06,15.06,554134
4/30/2020,15.64,19.440001,15.45,18.84,18.84,545344
5/1/2020,19.040001,20.48,18.07,19.780001,19.780001,403201
5/4/2020,19.110001,21.42,18.049999,20.389999,20.389999,311488
5/5/2020,21.24,25.49,21.129999,24.559999,24.559999,387240
5/6/2020,25.52,26.08,22.58,23.99,23.99,381165
5/7/2020,24.09,26.74,22.940001,23.549999,23.549999,310261
5/8/2020,23.35,24.99,23.26,24.74,24.74,205181
5/11/2020,24.49,25.58,23.67,24.139999,24.139999,179591
5/12/2020,24.49,26.23,24.219999,25.780001,25.780001,212335
5/13/2020,25.299999,26.450001,24.790001,25.290001,25.290001,150864
5/14/2020,25.559999,27.959999,25.18,27.559999,27.559999,160507
5/15/2020,27.639999,29.92,27.24,29.43,29.43,108016
5/18/2020,29.530001,33.32,29.530001,31.82,31.82,89376
5/19/2020,32.830002,33.439999,31.34,32.5,32.5,430823
5/20/2020,31.889999,33.779999,31.559999,33.490002,33.490002,406431
5/21/2020,33.529999,34.66,33.259998,33.919998,33.919998,372814
5/22/2020,33.950001,34,30.719999,33.25,33.25,429036
5/26/2020,33.299999,34.810001,32.48,34.349998,34.349998,466737
5/27/2020,34.139999,34.32,31.75,32.810001,32.810001,415246
5/28/2020,32.099998,34.209999,31.139999,33.709999,33.709999,440168
5/29/2020,33.68,35.77,32.360001,35.490002,35.490002,443647
6/1/2020,35.209999,35.900002,34.27,35.439999,35.439999,385710
6/2/2020,35.560001,37.060001,35.279999,36.810001,36.810001,343483
6/3/2020,36.860001,38.18,35.880001,37.290001,37.290001,494253
6/4/2020,36.759998,37.619999,36.380001,37.41,37.41,307612
6/5/2020,37.330002,39.68,37.049999,39.549999,39.549999,396856
6/8/2020,39.41,40.439999,37.959999,38.189999,38.189999,416639
6/9/2020,38.220001,39.099998,37.07,38.939999,38.939999,396033
6/10/2020,38.5,39.91,37.73,39.599998,39.599998,385868
6/11/2020,39.09,39.09,35.41,36.34,36.34,513912
6/12/2020,36.259998,36.990002,34.48,36.259998,36.259998,406508
6/15/2020,36.029999,37.259998,34.360001,37.119999,37.119999,387546
6/16/2020,37.049999,39.060001,36.380001,38.380001,38.380001,366323
6/17/2020,37.93,38.75,37.209999,37.959999,37.959999,239516
6/18/2020,37.740002,38.970001,37.110001,38.84,38.84,113384
6/19/2020,38.849998,40.490002,38.400002,39.75,39.75,64113
6/22/2020,39.18,40.700001,39.119999,40.459999,40.459999,315264
6/23/2020,40.68,41.630001,39.759998,40.369999,40.369999,368730
6/24/2020,39.990002,40.540001,37.310001,38.009998,38.009998,499490
6/25/2020,38.049999,39.23,37.080002,38.720001,38.720001,451640
6/26/2020,39.09,39.349998,37.790001,38.490002,38.490002,356712
6/29/2020,37.959999,39.889999,37.5,39.700001,39.700001,343913
6/30/2020,39.639999,40.080002,38.849998,39.27,39.27,370059
7/1/2020,39.84,40.580002,39.049999,39.82,39.82,407170
7/2/2020,39.779999,40.740002,39.459999,40.650002,40.650002,347096
7/6/2020,40.380001,41.080002,39.84,40.630001,40.630001,373236
7/7/2020,40.68,40.950001,39.900002,40.619999,40.619999,256596
7/8/2020,40.48,41.080002,40.299999,40.900002,40.900002,286740
7/9/2020,40.869999,40.990002,39.27,39.619999,39.619999,367386
7/10/2020,39.580002,40.77,38.540001,40.549999,40.549999,393149
7/13/2020,40.349998,40.720001,39.470001,40.099998,40.099998,370715
7/14/2020,39.599998,40.57,39.07,40.290001,40.290001,426971
7/15/2020,40.549999,41.259998,40.080002,41.200001,41.200001,352542
7/16/2020,40.970001,41.18,40.52,40.75,40.75,200101
7/17/2020,40.720001,40.900002,40.02,40.59,40.59,88220
7/20/2020,40.639999,40.91,39.830002,40.810001,40.810001,60179
7/21/2020,40.650002,42.400002,40.639999,41.959999,41.959999,389117
7/22/2020,41.540001,42.029999,41.139999,41.900002,41.900002,333647
7/23/2020,41.950001,42.360001,40.830002,41.07,41.07,389412
7/24/2020,41.060001,41.669998,40.66,41.290001,41.290001,353159
7/27/2020,41.259998,41.82,40.48,41.599998,41.599998,377714
7/28/2020,41.650002,41.93,40.849998,41.040001,41.040001,276804
7/29/2020,41.130001,41.57,40.93,41.27,41.27,295855
7/30/2020,41.32,41.389999,38.720001,39.919998,39.919998,487325
7/31/2020,40.34,40.549999,39.66,40.27,40.27,318788
8/3/2020,40.389999,41.240002,39.580002,41.009998,41.009998,338326
8/4/2020,40.779999,42.080002,40.139999,41.700001,41.700001,451575
8/5/2020,41.560001,43.52,41.470001,42.189999,42.189999,491268
8/6/2020,42.189999,42.650002,41.610001,41.950001,41.950001,359610
8/7/2020,41.970001,42.220001,41.060001,41.220001,41.220001,398997
8/10/2020,41.5,42.330002,41.169998,41.939999,41.939999,367796
8/11/2020,41.98,42.939999,41.48,41.610001,41.610001,432843
8/12/2020,41.619999,42.900002,41.529999,42.669998,42.669998,397831
8/13/2020,42.57,42.84,42.09,42.240002,42.240002,329507
8/14/2020,42.330002,42.57,41.619999,42.009998,42.009998,310866
8/17/2020,42.240002,42.970001,41.799999,42.889999,42.889999,208429
8/18/2020,42.790001,42.990002,42.110001,42.889999,42.889999,111628
8/19/2020,42.599998,43.029999,42.360001,42.93,42.93,81299
8/20/2020,42.740002,42.790001,41.5,42.580002,42.580002,377070
8/21/2020,42.75,42.959999,41.459999,42.34,42.34,345368
8/24/2020,42.48,42.889999,42.23,42.619999,42.619999,294731
8/25/2020,42.360001,43.57,42.310001,43.349998,43.349998,330800
8/26/2020,43.389999,43.779999,43,43.389999,43.389999,262243
8/27/2020,43.450001,43.5,42.360001,43.040001,43.040001,320968
8/28/2020,42.98,43.419998,42.689999,42.970001,42.970001,272800
8/31/2020,42.91,43.57,42.560001,42.610001,42.610001,236877
9/1/2020,42.830002,43.43,42.720001,42.759998,42.759998,285146
9/2/2020,43.02,43.209999,41.23,41.509998,41.509998,421771
9/3/2020,41.630001,41.790001,40.220001,41.369999,41.369999,417634
9/4/2020,41.25,41.869999,39.349998,39.77,39.77,444184
9/8/2020,39.48,39.59,36.130001,36.759998,36.759998,720975
9/9/2020,36.790001,38.450001,36.16,38.049999,38.049999,455356
9/10/2020,37.799999,38.18,36.93,37.299999,37.299999,367555
9/11/2020,37.009998,37.82,36.669998,37.330002,37.330002,363787
9/14/2020,37.32,37.68,36.82,37.259998,37.259998,347563
9/15/2020,37.279999,38.57,37.060001,38.279999,38.279999,348861
9/16/2020,38.349998,40.34,38.349998,40.16,40.16,367612
9/17/2020,40.189999,41.220001,39.419998,40.970001,40.970001,280669
9/18/2020,40.970001,41.490002,40.299999,41.110001,41.110001,85906
9/21/2020,40.98,41.27,38.66,39.310001,39.310001,66195
9/22/2020,39.630001,40.02,39,39.599998,39.599998,287807
9/23/2020,39.759998,40.75,39.259998,39.93,39.93,318754
9/24/2020,39.599998,40.369999,39.119999,40.310001,40.310001,269992
9/25/2020,40.150002,40.639999,39.709999,40.25,40.25,229025
9/28/2020,40.07,40.799999,39.779999,40.599998,40.599998,226425
9/29/2020,40.580002,40.700001,38.41,39.290001,39.290001,379599
9/30/2020,39.16,40.369999,38.68,40.220001,40.220001,340294
10/1/2020,39.900002,40.470001,37.610001,38.720001,38.720001,443442
10/2/2020,38.599998,38.650002,36.630001,37.049999,37.049999,391428
10/5/2020,37,39.720001,37,39.220001,39.220001,378579
10/6/2020,39.349998,40.860001,39.099998,40.669998,40.669998,400531
10/7/2020,39.830002,40.349998,39.279999,39.950001,39.950001,433065
10/8/2020,39.990002,41.330002,39.759998,41.189999,41.189999,409787
10/9/2020,41.310001,41.470001,40.380001,40.599998,40.599998,331703
10/12/2020,40.400002,40.450001,39.040001,39.43,39.43,322035
10/13/2020,39.529999,40.529999,39.349998,40.200001,40.200001,375470
10/14/2020,40.189999,41.16,39.82,41.040001,41.040001,328295
10/15/2020,41.130001,41.290001,39.220001,40.959999,40.959999,248251
10/16/2020,40.880001,41.049999,40.080002,40.880001,40.880001,96488
10/19/2020,40.689999,41.220001,40.540001,40.830002,40.830002,75335
10/20/2020,40.650002,41.700001,40.25,41.459999,41.459999,360574
10/21/2020,41.220001,41.59,39.779999,40.029999,40.029999,366899
10/22/2020,40.040001,41.02,39.709999,40.639999,40.639999,307494
10/23/2020,40.610001,40.919998,39.57,39.849998,39.849998,268931
10/26/2020,39.689999,39.740002,38.279999,38.560001,38.560001,360184
10/27/2020,38.59,39.830002,38.509998,39.57,39.57,339535
10/28/2020,38.970001,39.009998,36.970001,37.389999,37.389999,489954
10/29/2020,37.389999,37.759998,34.919998,36.169998,36.169998,568816
10/30/2020,36.07,36.599998,35.209999,35.790001,35.790001,388971
11/2/2020,35.240002,37.150002,33.639999,36.810001,36.810001,489204
11/3/2020,37.029999,38.32,36.57,37.66,37.66,410611
11/4/2020,38.150002,39.25,37.259998,39.150002,39.150002,437000
11/5/2020,39.169998,39.349998,38.27,38.790001,38.790001,298366
11/6/2020,38.540001,38.610001,37.060001,37.139999,37.139999,411026
11/9/2020,37.34,41.330002,37.16,40.290001,40.290001,622921
11/10/2020,39.91,41.84,39.41,41.360001,41.360001,457045
11/11/2020,41.790001,43.060001,41.32,41.450001,41.450001,443772
11/12/2020,41.470001,42.189999,40.869999,41.119999,41.119999,401031
11/13/2020,40.939999,40.939999,40.060001,40.130001,40.130001,338187
11/16/2020,40.169998,42.09,40.150002,41.34,41.34,378785
11/17/2020,41.439999,41.689999,40.57,41.43,41.43,243677
11/18/2020,41.349998,42.459999,41.080002,41.82,41.82,107013
11/19/2020,41.610001,41.98,41.080002,41.740002,41.740002,88144
11/20/2020,41.700001,42.32,41.509998,42.150002,42.150002,276340
11/23/2020,42.459999,43.360001,42.290001,43.060001,43.060001,300717
11/24/2020,42.84,45.200001,42.82,44.91,44.91,418527
11/25/2020,44.82,46.259998,44.73,45.709999,45.709999,417182
11/27/2020,null,null,null,null,null,null
11/30/2020,45.34,45.799999,44.419998,45.34,45.34,370755
12/1/2020,45.080002,45.700001,44.119999,44.549999,44.549999,314919
12/2/2020,44.380001,45.919998,43.919998,45.279999,45.279999,368854
12/3/2020,44.990002,45.84,44.66,45.639999,45.639999,350768
12/4/2020,45.639999,46.68,45.610001,46.259998,46.259998,335453
12/7/2020,46.150002,46.540001,45.360001,45.759998,45.759998,348871
12/8/2020,45.66,45.93,45.139999,45.599998,45.599998,332641
12/9/2020,45.599998,46.240002,44.950001,45.52,45.52,434976
12/10/2020,45.689999,47.740002,45.52,46.779999,46.779999,447529
12/11/2020,46.970001,47.290001,46.34,46.57,46.57,367305
12/14/2020,46.73,47.439999,45.689999,46.990002,46.990002,403543
12/15/2020,46.990002,47.73,46.540001,47.619999,47.619999,311169
12/16/2020,47.599998,47.939999,47.169998,47.82,47.82,275331
12/17/2020,47.849998,48.59,47.810001,48.360001,48.360001,96536
12/18/2020,48.43,49.279999,48.099998,49.099998,49.099998,83711
12/21/2020,48.540001,48.610001,46.18,47.740002,47.740002,478098
12/22/2020,47.93,47.959999,46.599998,47.02,47.02,295737
12/23/2020,46.790001,48.5,46.16,48.119999,48.119999,344306
12/24/2020,null,null,null,null,null,null
12/28/2020,48.23,48.959999,47.5,47.619999,47.619999,238462
12/29/2020,47.720001,48.349998,47.68,48,48,213778
12/30/2020,48.130001,48.66,47.610001,48.400002,48.400002,266957
12/31/2020,48.349998,48.580002,47.77,48.52,48.52,181894
1/4/2021,48.400002,49.830002,47.18,47.619999,47.619999,528525
1/5/2021,47.380001,50.200001,47.240002,49.93,49.93,643191
1/6/2021,49.82,50.939999,49.48,50.630001,50.630001,509365
1/7/2021,50.529999,51.279999,50.389999,50.830002,50.830002,369292
1/8/2021,50.93,52.75,50.810001,52.240002,52.240002,499416
1/11/2021,52.580002,52.700001,51.5,52.25,52.25,394822
1/12/2021,52.18,53.450001,52.07,53.209999,53.209999,400200
1/13/2021,53.310001,53.93,52.580002,52.91,52.91,429898
1/14/2021,52.84,53.75,52.240002,53.57,53.57,390087
1/15/2021,53.799999,53.830002,51.830002,52.360001,52.360001,165668
1/19/2021,52,53.130001,51.759998,52.98,52.98,125964
1/20/2021,53.130001,53.790001,53.049999,53.240002,53.240002,400301
1/21/2021,52.93,53.41,52.75,53.130001,53.130001,352397
1/22/2021,53.099998,53.16,51.439999,52.27,52.27,437484
1/25/2021,52.169998,52.950001,51.82,52.77,52.77,349076
1/26/2021,52.91,53.25,52.290001,52.610001,52.610001,314538
1/27/2021,52.759998,53.299999,51.849998,52.849998,52.849998,442376
1/28/2021,52.650002,53.580002,52.040001,52.34,52.34,411406
1/29/2021,52.150002,53.25,51.93,52.200001,52.200001,410914
2/1/2021,51.990002,53.740002,51.639999,53.549999,53.549999,416067
2/2/2021,53.48,55.259998,53.450001,54.759998,54.759998,463718
2/3/2021,55.049999,56.330002,54.810001,55.689999,55.689999,448693
2/4/2021,55.959999,56.580002,55.299999,56.23,56.23,381404
2/5/2021,56.459999,57.290001,56.43,56.849998,56.849998,400833
2/8/2021,57.060001,58.139999,57,57.970001,57.970001,399724
2/9/2021,58.110001,58.619999,57.27,58.360001,58.360001,514698
2/10/2021,58.450001,58.91,58.080002,58.68,58.68,457535
2/11/2021,58.400002,58.709999,57.84,58.240002,58.240002,380445
2/12/2021,57.939999,59.82,57.41,59.470001,59.470001,480822
2/16/2021,59.98,60.950001,59.330002,60.049999,60.049999,602332
2/17/2021,60.240002,61.73,59.43,61.139999,61.139999,335419
2/18/2021,61.68,62.259998,59.790001,60.52,60.52,132035
2/19/2021,60.200001,60.290001,58.59,59.240002,59.240002,102427
2/22/2021,58.880001,61.84,58.82,61.490002,61.490002,505773
2/23/2021,62.16,63,60.669998,61.669998,61.669998,570677
2/24/2021,61.290001,63.509998,60.970001,63.220001,63.220001,489933
2/25/2021,63.389999,63.810001,62.650002,63.529999,63.529999,510357
2/26/2021,63.459999,63.57,61.34,61.5,61.5,472723
3/1/2021,61.950001,62.919998,59.959999,60.639999,60.639999,456679
3/2/2021,60.23,61.209999,59.380001,59.75,59.75,464133
3/3/2021,59.549999,61.990002,59.240002,61.279999,61.279999,465311
3/4/2021,61.080002,64.860001,60.52,63.830002,63.830002,694628
3/5/2021,64.160004,66.419998,63.82,66.089996,66.089996,573168
3/8/2021,66.68,67.980003,64.57,65.050003,65.050003,533376
3/9/2021,64.730003,65.980003,63.630001,64.010002,64.010002,554564
3/10/2021,63.84,64.959999,63.130001,64.440002,64.440002,498488
3/11/2021,64.699997,66.209999,64.540001,66.019997,66.019997,441063
3/12/2021,65.959999,66.239998,65.410004,65.610001,65.610001,441063
3/15/2021,65.559998,66.400002,64.129997,65.389999,65.389999,378009
3/16/2021,65.330002,65.43,63.799999,64.800003,64.800003,317537
3/17/2021,64.75,65.339996,63.599998,64.599998,64.599998,254724
3/18/2021,64.419998,64.82,58.200001,60,60,143597
